split,sample_id,subset,y,votes_entailment,votes_neutral,votes_contradiction,n_raters,top_votes,second_votes,top_margin,majority_label_index
train,snli::6716053167.jpg#4r1e,snli,0,63,37,0,100,63,37,26,0
train,snli::6718814177.jpg#4r1n,snli,1,8,84,8,100,84,8,76,1
train,snli::6734323683.jpg#3r1e,snli,1,26,63,11,100,63,26,37,1
train,snli::6739582637.jpg#1r1e,snli,0,76,19,5,100,76,19,57,0
train,snli::6739582637.jpg#1r1n,snli,1,8,92,0,100,92,8,84,1
train,snli::6796767853.jpg#4r1n,snli,1,44,56,0,100,56,44,12,1
train,snli::6824701719.jpg#3r1c,snli,1,1,81,18,100,81,18,63,1
train,snli::6829605875.jpg#0r1e,snli,1,39,48,13,100,48,39,9,1
train,snli::684255145.jpg#4r1n,snli,1,31,68,1,100,68,31,37,1
train,snli::6848277313.jpg#2r1n,snli,0,74,26,0,100,74,26,48,0
train,snli::6857646118.jpg#3r1n,snli,1,24,65,11,100,65,24,41,1
train,snli::6859510611.jpg#0r1n,snli,0,56,44,0,100,56,44,12,0
train,snli::6864033895.jpg#3r1e,snli,0,87,13,0,100,87,13,74,0
train,snli::6896996092.jpg#0r1c,snli,2,1,23,76,100,76,23,53,2
train,snli::6906541132.jpg#0r1n,snli,1,3,91,6,100,91,6,85,1
train,snli::6907789234.jpg#3r1c,snli,2,2,16,82,100,82,16,66,2
train,snli::6907789234.jpg#3r1e,snli,0,65,30,5,100,65,30,35,0
train,snli::6915308239.jpg#2r1e,snli,0,98,2,0,100,98,2,96,0
train,snli::6917596231.jpg#2r1n,snli,1,29,66,5,100,66,29,37,1
train,snli::6918335278.jpg#0r1n,snli,1,8,78,14,100,78,14,64,1
train,snli::6927430969.jpg#1r1e,snli,1,20,76,4,100,76,20,56,1
train,snli::6933265421.jpg#1r1n,snli,1,6,90,4,100,90,6,84,1
train,snli::6943202340.jpg#0r1n,snli,1,10,84,6,100,84,10,74,1
train,snli::6952893010.jpg#2r1e,snli,0,97,1,2,100,97,2,95,0
train,snli::6952893010.jpg#2r1n,snli,1,6,87,7,100,87,7,80,1
train,snli::6956105362.jpg#3r1n,snli,1,43,55,2,100,55,43,12,1
train,snli::6979052552.jpg#0r1c,snli,2,1,14,85,100,85,14,71,2
train,snli::6979479436.jpg#4r1c,snli,1,2,64,34,100,64,34,30,1
train,snli::6993162403.jpg#2r1n,snli,1,19,79,2,100,79,19,60,1
train,snli::699448056.jpg#0r2n,snli,1,2,90,8,100,90,8,82,1
train,snli::7000003068.jpg#0r1e,snli,1,26,72,2,100,72,26,46,1
train,snli::7027910155.jpg#1r1n,snli,1,0,80,20,100,80,20,60,1
train,snli::7043828775.jpg#1r1n,snli,1,0,66,34,100,66,34,32,1
train,snli::7052516843.jpg#4r1n,snli,1,20,79,1,100,79,20,59,1
train,snli::7058943627.jpg#4r1e,snli,0,85,15,0,100,85,15,70,0
train,snli::7062352447.jpg#3r1c,snli,2,2,39,59,100,59,39,20,2
train,snli::7108301125.jpg#2r1n,snli,1,8,88,4,100,88,8,80,1
train,snli::711689801.jpg#2r1c,snli,2,2,38,60,100,60,38,22,2
train,snli::711689801.jpg#2r1n,snli,1,5,94,1,100,94,5,89,1
train,snli::7156247619.jpg#0r1n,snli,1,12,52,36,100,52,36,16,1
train,snli::7172108149.jpg#3r1c,snli,2,0,26,74,100,74,26,48,2
train,snli::7172108149.jpg#3r1e,snli,0,52,47,1,100,52,47,5,0
train,snli::7172108149.jpg#3r1n,snli,0,51,47,2,100,51,47,4,0
train,snli::7189118835.jpg#2r1e,snli,1,29,69,2,100,69,29,40,1
train,snli::7228557720.jpg#0r1n,snli,0,80,20,0,100,80,20,60,0
train,snli::7232749356.jpg#0r1n,snli,0,50,45,5,100,50,45,5,0
train,snli::7283335868.jpg#2r1e,snli,0,99,1,0,100,99,1,98,0
train,snli::7292157214.jpg#0r1c,snli,1,1,87,12,100,87,12,75,1
train,snli::731443193.jpg#0r1n,snli,1,5,57,38,100,57,38,19,1
train,snli::7353914844.jpg#4r1e,snli,0,71,13,16,100,71,16,55,0
train,snli::7353914844.jpg#4r1n,snli,1,5,60,35,100,60,35,25,1
train,snli::7376855592.jpg#2r1n,snli,1,2,79,19,100,79,19,60,1
train,snli::7382482712.jpg#0r1c,snli,1,7,65,28,100,65,28,37,1
train,snli::7382482712.jpg#0r1n,snli,1,22,64,14,100,64,22,42,1
train,snli::7417714642.jpg#0r1n,snli,1,13,81,6,100,81,13,68,1
train,snli::7421349720.jpg#1r1n,snli,0,68,30,2,100,68,30,38,0
train,snli::7425128736.jpg#0r1c,snli,2,8,43,49,100,49,43,6,2
train,snli::7438344154.jpg#0r1e,snli,0,98,2,0,100,98,2,96,0
train,snli::7438344154.jpg#0r1n,snli,0,55,45,0,100,55,45,10,0
train,snli::74437575.jpg#0r1n,snli,1,0,95,5,100,95,5,90,1
train,snli::74706255.jpg#0r1c,snli,1,1,82,17,100,82,17,65,1
train,snli::74736854.jpg#0r1n,snli,0,62,31,7,100,62,31,31,0
train,snli::7474389870.jpg#2r1c,snli,1,1,71,28,100,71,28,43,1
train,snli::74759622.jpg#0r1n,snli,1,5,73,22,100,73,22,51,1
train,snli::747921928.jpg#3r1c,snli,2,0,7,93,100,93,7,86,2
train,snli::747921928.jpg#3r1n,snli,0,54,46,0,100,54,46,8,0
train,snli::7557754272.jpg#1r1c,snli,2,1,16,83,100,83,16,67,2
train,snli::7586156760.jpg#1r1e,snli,0,97,3,0,100,97,3,94,0
train,snli::7586156760.jpg#1r1n,snli,0,46,31,23,100,46,31,15,0
train,snli::75893484.jpg#4r1e,snli,0,59,40,1,100,59,40,19,0
train,snli::7591649888.jpg#1r1n,snli,1,11,88,1,100,88,11,77,1
train,snli::7595435150.jpg#4r1c,snli,1,1,54,45,100,54,45,9,1
train,snli::7610925230.jpg#0r1c,snli,2,0,46,54,100,54,46,8,2
train,snli::7610925230.jpg#0r1e,snli,0,99,1,0,100,99,1,98,0
train,snli::7610925230.jpg#0r1n,snli,2,10,31,59,100,59,31,28,2
train,snli::761479953.jpg#2r1n,snli,1,23,72,5,100,72,23,49,1
train,snli::7621713378.jpg#1r1e,snli,0,83,8,9,100,83,9,74,0
train,snli::7621713378.jpg#1r1n,snli,1,6,87,7,100,87,7,80,1
train,snli::7635804008.jpg#0r1c,snli,2,0,0,100,100,100,0,100,2
train,snli::7636805298.jpg#4r1n,snli,1,23,73,4,100,73,23,50,1
train,snli::7646106762.jpg#0r1c,snli,1,2,82,16,100,82,16,66,1
train,snli::7663002978.jpg#1r1c,snli,2,1,12,87,100,87,12,75,2
train,snli::7663002978.jpg#1r1n,snli,1,13,87,0,100,87,13,74,1
train,snli::7680969218.jpg#4r1c,snli,2,0,16,84,100,84,16,68,2
train,snli::771366843.jpg#0r1n,snli,0,58,41,1,100,58,41,17,0
train,snli::7724666074.jpg#3r1n,snli,1,19,78,3,100,78,19,59,1
train,snli::7738368186.jpg#1r1e,snli,0,79,21,0,100,79,21,58,0
train,snli::7760172752.jpg#0r1c,snli,2,9,45,46,100,46,45,1,2
train,snli::7770185546.jpg#2r1n,snli,0,41,41,18,100,41,41,0,0
train,snli::7772052674.jpg#0r1n,snli,1,2,97,1,100,97,2,95,1
train,snli::7787559214.jpg#4r1n,snli,1,4,90,6,100,90,6,84,1
train,snli::779266595.jpg#4r1c,snli,1,0,69,31,100,69,31,38,1
train,snli::779266595.jpg#4r1n,snli,1,1,97,2,100,97,2,95,1
train,snli::7796487260.jpg#4r1c,snli,2,0,9,91,100,91,9,82,2
train,snli::7796487260.jpg#4r1n,snli,1,2,85,13,100,85,13,72,1
train,snli::7808530252.jpg#0r1e,snli,0,82,16,2,100,82,16,66,0
train,snli::7810644900.jpg#4r1n,snli,1,14,84,2,100,84,14,70,1
train,snli::7852369036.jpg#2r1c,snli,1,2,87,11,100,87,11,76,1
train,snli::7870403558.jpg#1r1e,snli,1,25,72,3,100,72,25,47,1
train,snli::7916249448.jpg#3r1e,snli,1,29,57,14,100,57,29,28,1
train,snli::7916249448.jpg#3r1n,snli,0,47,43,10,100,47,43,4,0
train,snli::7979042317.jpg#0r1n,snli,1,41,56,3,100,56,41,15,1
train,snli::8001609110.jpg#3r1e,snli,0,99,0,1,100,99,1,98,0
train,snli::8018747908.jpg#4r1n,snli,1,7,93,0,100,93,7,86,1
train,snli::8030378528.jpg#1r1e,snli,0,94,6,0,100,94,6,88,0
train,snli::804087017.jpg#1r1e,snli,1,36,51,13,100,51,36,15,1
train,snli::8081167161.jpg#0r1c,snli,1,0,79,21,100,79,21,58,1
train,snli::8081167161.jpg#0r1e,snli,1,12,84,4,100,84,12,72,1
train,snli::8111204604.jpg#2r1c,snli,1,1,84,15,100,84,15,69,1
train,snli::8111204604.jpg#2r1e,snli,1,31,68,1,100,68,31,37,1
train,snli::8117746605.jpg#1r1n,snli,1,3,97,0,100,97,3,94,1
train,snli::812196663.jpg#2r1n,snli,1,43,57,0,100,57,43,14,1
train,snli::8158019748.jpg#1r1c,snli,2,0,16,84,100,84,16,68,2
train,snli::8158019748.jpg#1r1e,snli,0,59,37,4,100,59,37,22,0
train,snli::8158019748.jpg#1r1n,snli,1,7,75,18,100,75,18,57,1
train,snli::8159651473.jpg#1r1e,snli,0,94,6,0,100,94,6,88,0
train,snli::8182074427.jpg#3r1n,snli,0,75,11,14,100,75,14,61,0
train,snli::8221794333.jpg#0r1n,snli,1,22,64,14,100,64,22,42,1
train,snli::822836318.jpg#1r1e,snli,0,58,31,11,100,58,31,27,0
train,snli::8231853822.jpg#1r1e,snli,0,69,31,0,100,69,31,38,0
train,snli::842960985.jpg#2r1c,snli,2,0,20,80,100,80,20,60,2
train,snli::845623658.jpg#3r1e,snli,0,89,9,2,100,89,9,80,0
train,snli::845623658.jpg#3r1n,snli,1,9,75,16,100,75,16,59,1
train,snli::84864687.jpg#0r1n,snli,2,12,35,53,100,53,35,18,2
train,snli::854749.jpg#1r1e,snli,0,99,0,1,100,99,1,98,0
train,snli::86112925.jpg#0r1e,snli,0,62,38,0,100,62,38,24,0
train,snli::86112925.jpg#0r1n,snli,1,5,91,4,100,91,5,86,1
train,snli::86289696.jpg#0r1n,snli,1,47,51,2,100,51,47,4,1
train,snli::8680922.jpg#0r1c,snli,2,0,1,99,100,99,1,98,2
train,snli::88488944.jpg#3r1e,snli,0,69,28,3,100,69,28,41,0
train,snli::890734502.jpg#1r1n,snli,1,2,94,4,100,94,4,90,1
train,snli::89245315.jpg#2r1e,snli,0,70,29,1,100,70,29,41,0
train,snli::90168112.jpg#4r1c,snli,1,0,68,32,100,68,32,36,1
train,snli::911527312.jpg#4r1e,snli,1,21,76,3,100,76,21,55,1
train,snli::91365036.jpg#2r1e,snli,0,52,48,0,100,52,48,4,0
train,snli::921190481.jpg#0r1e,snli,0,86,5,9,100,86,9,77,0
train,snli::92413203.jpg#0r1e,snli,0,82,16,2,100,82,16,66,0
train,snli::93922153.jpg#2r1e,snli,0,74,25,1,100,74,25,49,0
train,snli::96056569.jpg#3r1n,snli,1,7,93,0,100,93,7,86,1
train,snli::961220478.jpg#1r1n,snli,1,18,81,1,100,81,18,63,1
train,snli::96461750.jpg#0r1e,snli,0,67,33,0,100,67,33,34,0
train,snli::974924582.jpg#4r1n,snli,1,3,97,0,100,97,3,94,1
train,snli::97731718.jpg#0r1n,snli,1,24,75,1,100,75,24,51,1
train,snli::98492339.jpg#3r1e,snli,0,60,39,1,100,60,39,21,0
train,snli::985982384.jpg#3r1c,snli,0,53,18,29,100,53,29,24,0
validation,mnli::100319e,mnli,1,40,53,7,100,53,40,13,1
validation,mnli::100409e,mnli,0,44,35,21,100,44,35,9,0
validation,mnli::101981n,mnli,0,51,47,2,100,51,47,4,0
validation,mnli::102174n,mnli,1,39,57,4,100,57,39,18,1
validation,mnli::10289n,mnli,0,66,25,9,100,66,25,41,0
validation,mnli::102983n,mnli,1,48,50,2,100,50,48,2,1
validation,mnli::103354n,mnli,0,78,22,0,100,78,22,56,0
validation,mnli::103616e,mnli,0,67,32,1,100,67,32,35,0
validation,mnli::103909n,mnli,0,59,33,8,100,59,33,26,0
validation,mnli::104395c,mnli,2,3,37,60,100,60,37,23,2
validation,mnli::105769c,mnli,2,8,36,56,100,56,36,20,2
validation,mnli::107252c,mnli,1,3,80,17,100,80,17,63,1
validation,mnli::1073c,mnli,1,4,83,13,100,83,13,70,1
validation,mnli::107577e,mnli,0,93,6,1,100,93,6,87,0
validation,mnli::108027n,mnli,1,4,73,23,100,73,23,50,1
validation,mnli::109698n,mnli,1,36,62,2,100,62,36,26,1
validation,mnli::109903n,mnli,0,81,19,0,100,81,19,62,0
validation,mnli::110234e,mnli,0,81,19,0,100,81,19,62,0
validation,mnli::11299e,mnli,0,65,30,5,100,65,30,35,0
validation,mnli::113644n,mnli,1,8,70,22,100,70,22,48,1
validation,mnli::115825n,mnli,0,79,21,0,100,79,21,58,0
validation,mnli::116356e,mnli,1,13,85,2,100,85,13,72,1
validation,mnli::117392c,mnli,2,1,40,59,100,59,40,19,2
validation,mnli::117576c,mnli,1,30,54,16,100,54,30,24,1
validation,mnli::117894n,mnli,0,67,30,3,100,67,30,37,0
validation,mnli::11879n,mnli,0,87,12,1,100,87,12,75,0
validation,mnli::11971n,mnli,0,52,44,4,100,52,44,8,0
validation,mnli::120245e,mnli,0,68,30,2,100,68,30,38,0
validation,mnli::120896n,mnli,0,88,12,0,100,88,12,76,0
validation,mnli::121677n,mnli,1,2,56,42,100,56,42,14,1
validation,mnli::122531c,mnli,1,1,74,25,100,74,25,49,1
validation,mnli::122531n,mnli,1,4,76,20,100,76,20,56,1
validation,mnli::122645n,mnli,1,21,66,13,100,66,21,45,1
validation,mnli::126768n,mnli,0,44,32,24,100,44,32,12,0
validation,mnli::126847e,mnli,0,79,20,1,100,79,20,59,0
validation,mnli::126918n,mnli,1,2,85,13,100,85,13,72,1
validation,mnli::128176n,mnli,0,61,31,8,100,61,31,30,0
validation,mnli::128542e,mnli,0,82,18,0,100,82,18,64,0
validation,mnli::129464c,mnli,0,48,48,4,100,48,48,0,0
validation,mnli::129492c,mnli,2,4,42,54,100,54,42,12,2
validation,mnli::129690n,mnli,1,17,82,1,100,82,17,65,1
validation,mnli::130518n,mnli,2,3,1,96,100,96,3,93,2
validation,mnli::130680n,mnli,1,39,57,4,100,57,39,18,1
validation,mnli::131261n,mnli,0,55,40,5,100,55,40,15,0
validation,mnli::132009n,mnli,0,66,34,0,100,66,34,32,0
validation,mnli::132516n,mnli,1,7,80,13,100,80,13,67,1
validation,mnli::133005n,mnli,1,8,49,43,100,49,43,6,1
validation,mnli::133038e,mnli,0,81,18,1,100,81,18,63,0
validation,mnli::133243e,mnli,1,22,66,12,100,66,22,44,1
validation,mnli::134514c,mnli,2,7,13,80,100,80,13,67,2
validation,mnli::135449n,mnli,1,26,57,17,100,57,26,31,1
validation,mnli::137319n,mnli,0,81,18,1,100,81,18,63,0
validation,mnli::138862c,mnli,1,18,66,16,100,66,18,48,1
validation,mnli::13964e,mnli,0,72,28,0,100,72,28,44,0
validation,mnli::140782c,mnli,2,9,33,58,100,58,33,25,2
validation,mnli::14191c,mnli,2,5,31,64,100,64,31,33,2
validation,mnli::142736n,mnli,0,58,41,1,100,58,41,17,0
validation,mnli::14388e,mnli,0,56,39,5,100,56,39,17,0
validation,mnli::144753c,mnli,1,10,55,35,100,55,35,20,1
validation,mnli::145573n,mnli,0,81,18,1,100,81,18,63,0
validation,mnli::1575n,mnli,1,9,78,13,100,78,13,65,1
validation,mnli::18086n,mnli,0,58,40,2,100,58,40,18,0
validation,mnli::18428c,mnli,2,5,17,78,100,78,17,61,2
validation,mnli::18892n,mnli,0,55,35,10,100,55,35,20,0
validation,mnli::1933c,mnli,1,27,62,11,100,62,27,35,1
validation,mnli::23261n,mnli,1,29,63,8,100,63,29,34,1
validation,mnli::23319n,mnli,0,81,19,0,100,81,19,62,0
validation,mnli::23414e,mnli,1,35,49,16,100,49,35,14,1
validation,mnli::24220c,mnli,2,8,19,73,100,73,19,54,2
validation,mnli::25393c,mnli,1,6,85,9,100,85,9,76,1
validation,mnli::25437n,mnli,0,60,36,4,100,60,36,24,0
validation,mnli::26372n,mnli,1,44,54,2,100,54,44,10,1
validation,mnli::26766c,mnli,2,23,17,60,100,60,23,37,2
validation,mnli::26880c,mnli,2,0,20,80,100,80,20,60,2
validation,mnli::27587n,mnli,0,60,38,2,100,60,38,22,0
validation,mnli::30848n,mnli,0,55,43,2,100,55,43,12,0
validation,mnli::31263n,mnli,0,85,15,0,100,85,15,70,0
validation,mnli::33764c,mnli,1,9,74,17,100,74,17,57,1
validation,mnli::33822c,mnli,1,25,66,9,100,66,25,41,1
validation,mnli::34573n,mnli,0,43,20,37,100,43,37,6,0
validation,mnli::34580n,mnli,0,89,11,0,100,89,11,78,0
validation,mnli::35664e,mnli,0,90,8,2,100,90,8,82,0
validation,mnli::35700c,mnli,2,1,14,85,100,85,14,71,2
validation,mnli::3627n,mnli,0,80,17,3,100,80,17,63,0
validation,mnli::36715n,mnli,1,2,80,18,100,80,18,62,1
validation,mnli::37136n,mnli,0,67,27,6,100,67,27,40,0
validation,mnli::37407n,mnli,1,0,63,37,100,63,37,26,1
validation,mnli::38527n,mnli,1,39,47,14,100,47,39,8,1
validation,mnli::38557n,mnli,1,0,97,3,100,97,3,94,1
validation,mnli::39303n,mnli,0,80,20,0,100,80,20,60,0
validation,mnli::4048n,mnli,0,62,29,9,100,62,29,33,0
validation,mnli::41391n,mnli,1,33,44,23,100,44,33,11,1
validation,mnli::46675n,mnli,0,76,23,1,100,76,23,53,0
validation,mnli::47756e,mnli,2,30,11,59,100,59,30,29,2
validation,mnli::47756n,mnli,1,6,62,32,100,62,32,30,1
validation,mnli::47877n,mnli,0,45,34,21,100,45,34,11,0
validation,mnli::48150c,mnli,2,14,31,55,100,55,31,24,2
validation,mnli::48553c,mnli,1,3,53,44,100,53,44,9,1
validation,mnli::49123n,mnli,1,10,47,43,100,47,43,4,1
validation,mnli::49237c,mnli,2,0,9,91,100,91,9,82,2
validation,mnli::49246n,mnli,1,14,60,26,100,60,26,34,1
validation,mnli::49434n,mnli,0,88,12,0,100,88,12,76,0
validation,mnli::49748e,mnli,0,85,15,0,100,85,15,70,0
validation,mnli::50293e,mnli,0,63,29,8,100,63,29,34,0
validation,mnli::52806c,mnli,2,16,41,43,100,43,41,2,2
validation,mnli::53468c,mnli,2,7,36,57,100,57,36,21,2
validation,mnli::53499c,mnli,2,23,9,68,100,68,23,45,2
validation,mnli::53545c,mnli,1,2,54,44,100,54,44,10,1
validation,mnli::54454n,mnli,1,2,83,15,100,83,15,68,1
validation,mnli::56582n,mnli,0,60,36,4,100,60,36,24,0
validation,mnli::56743e,mnli,1,46,54,0,100,54,46,8,1
validation,mnli::57345e,mnli,0,92,7,1,100,92,7,85,0
validation,mnli::5783n,mnli,1,0,75,25,100,75,25,50,1
validation,mnli::61767e,mnli,0,47,15,38,100,47,38,9,0
validation,mnli::64231e,mnli,0,56,29,15,100,56,29,27,0
validation,mnli::65066n,mnli,1,2,69,29,100,69,29,40,1
validation,mnli::66225e,mnli,0,39,26,35,100,39,35,4,0
validation,mnli::66858n,mnli,0,75,18,7,100,75,18,57,0
validation,mnli::6688e,mnli,1,41,52,7,100,52,41,11,1
validation,mnli::69975e,mnli,0,84,15,1,100,84,15,69,0
validation,mnli::71832n,mnli,0,84,16,0,100,84,16,68,0
validation,mnli::71870e,mnli,0,81,16,3,100,81,16,65,0
validation,mnli::73518n,mnli,2,2,28,70,100,70,28,42,2
validation,mnli::73840n,mnli,1,20,70,10,100,70,20,50,1
validation,mnli::75320c,mnli,1,17,56,27,100,56,27,29,1
validation,mnli::76037n,mnli,1,11,49,40,100,49,40,9,1
validation,mnli::76219n,mnli,0,70,25,5,100,70,25,45,0
validation,mnli::76947n,mnli,1,34,52,14,100,52,34,18,1
validation,mnli::77152c,mnli,2,6,38,56,100,56,38,18,2
validation,mnli::77893n,mnli,0,72,25,3,100,72,25,47,0
validation,mnli::78105e,mnli,0,81,18,1,100,81,18,63,0
validation,mnli::78105n,mnli,1,1,52,47,100,52,47,5,1
validation,mnli::79007n,mnli,0,72,23,5,100,72,23,49,0
validation,mnli::80099c,mnli,2,2,14,84,100,84,14,70,2
validation,mnli::80643e,mnli,0,75,15,10,100,75,15,60,0
validation,mnli::81579c,mnli,2,0,10,90,100,90,10,80,2
validation,mnli::82156n,mnli,1,39,58,3,100,58,39,19,1
validation,mnli::82700c,mnli,1,1,76,23,100,76,23,53,1
validation,mnli::82830n,mnli,0,60,20,20,100,60,20,40,0
validation,mnli::84781e,mnli,0,57,31,12,100,57,31,26,0
validation,mnli::85838e,mnli,2,39,6,55,100,55,39,16,2
validation,mnli::86886n,mnli,1,0,64,36,100,64,36,28,1
validation,mnli::88050c,mnli,2,21,3,76,100,76,21,55,2
validation,mnli::88192n,mnli,0,60,39,1,100,60,39,21,0
validation,mnli::88210e,mnli,0,49,38,13,100,49,38,11,0
validation,mnli::88298e,mnli,0,84,15,1,100,84,15,69,0
validation,mnli::90219n,mnli,1,9,62,29,100,62,29,33,1
validation,mnli::9022e,mnli,0,83,17,0,100,83,17,66,0
validation,mnli::90760e,mnli,1,45,46,9,100,46,45,1,1
validation,mnli::90846n,mnli,0,81,15,4,100,81,15,66,0
validation,mnli::91601n,mnli,1,8,71,21,100,71,21,50,1
validation,mnli::91768n,mnli,1,39,43,18,100,43,39,4,1
validation,mnli::92062c,mnli,1,6,64,30,100,64,30,34,1
validation,mnli::92382n,mnli,1,4,80,16,100,80,16,64,1
validation,mnli::92771n,mnli,0,72,25,3,100,72,25,47,0
validation,mnli::93236c,mnli,2,2,30,68,100,68,30,38,2
validation,mnli::93587e,mnli,0,52,47,1,100,52,47,5,0
validation,mnli::95883e,mnli,0,47,22,31,100,47,31,16,0
validation,mnli::96410e,mnli,0,81,6,13,100,81,13,68,0
validation,mnli::96956c,mnli,1,7,70,23,100,70,23,47,1
validation,mnli::97011c,mnli,0,38,31,31,100,38,31,7,0
validation,mnli::97926c,mnli,2,11,17,72,100,72,17,55,2
validation,mnli::98116c,mnli,1,9,52,39,100,52,39,13,1
validation,mnli::98739n,mnli,0,71,22,7,100,71,22,49,0
validation,mnli::98944e,mnli,0,70,30,0,100,70,30,40,0
validation,snli::1403064674.jpg#3r1n,snli,1,1,97,2,100,97,2,95,1
validation,snli::157557961.jpg#3r1n,snli,1,2,81,17,100,81,17,64,1
validation,snli::173499538.jpg#2r1e,snli,2,5,1,94,100,94,5,89,2
validation,snli::1901514112.jpg#1r1n,snli,1,17,83,0,100,83,17,66,1
validation,snli::2060904593.jpg#0r1n,snli,2,8,33,59,100,59,33,26,2
validation,snli::2072268965.jpg#4r1e,snli,0,85,15,0,100,85,15,70,0
validation,snli::2087423271.jpg#2r1n,snli,1,0,99,1,100,99,1,98,1
validation,snli::2156726763.jpg#4r1e,snli,0,100,0,0,100,100,0,100,0
validation,snli::2171154778.jpg#1r1n,snli,1,39,58,3,100,58,39,19,1
validation,snli::2174343200.jpg#2r1c,snli,2,0,33,67,100,67,33,34,2
validation,snli::219288082.jpg#0r1n,snli,1,21,79,0,100,79,21,58,1
validation,snli::2207346072.jpg#2r1e,snli,0,87,13,0,100,87,13,74,0
validation,snli::224998257.jpg#4r1c,snli,2,0,36,64,100,64,36,28,2
validation,snli::224998257.jpg#4r1n,snli,1,14,86,0,100,86,14,72,1
validation,snli::2250713748.jpg#3r1e,snli,1,16,84,0,100,84,16,68,1
validation,snli::2314377503.jpg#3r1n,snli,1,9,75,16,100,75,16,59,1
validation,snli::2360775984.jpg#1r1n,snli,1,16,81,3,100,81,16,65,1
validation,snli::2367387854.jpg#1r2n,snli,1,15,84,1,100,84,15,69,1
validation,snli::2394922193.jpg#0r1e,snli,0,83,10,7,100,83,10,73,0
validation,snli::2394922193.jpg#0r1n,snli,1,1,56,43,100,56,43,13,1
validation,snli::2397886291.jpg#2r1e,snli,1,44,56,0,100,56,44,12,1
validation,snli::241031254.jpg#3r1e,snli,1,11,87,2,100,87,11,76,1
validation,snli::242064301.jpg#1r1n,snli,1,0,95,5,100,95,5,90,1
validation,snli::244344740.jpg#4r1c,snli,1,0,54,46,100,54,46,8,1
validation,snli::2456532329.jpg#0r1n,snli,1,1,96,3,100,96,3,93,1
validation,snli::2460799229.jpg#1r1n,snli,1,3,90,7,100,90,7,83,1
validation,snli::2474615549.jpg#1r1e,snli,1,15,77,8,100,77,15,62,1
validation,snli::2482588693.jpg#1r1c,snli,2,2,35,63,100,63,35,28,2
validation,snli::2503678250.jpg#3r1e,snli,0,67,32,1,100,67,32,35,0
validation,snli::2525716531.jpg#0r1n,snli,1,7,83,10,100,83,10,73,1
validation,snli::2536781293.jpg#3r1e,snli,0,87,13,0,100,87,13,74,0
validation,snli::2553131080.jpg#3r1e,snli,0,78,21,1,100,78,21,57,0
validation,snli::2555521861.jpg#4r1c,snli,1,5,54,41,100,54,41,13,1
validation,snli::2644277889.jpg#0r1e,snli,0,100,0,0,100,100,0,100,0
validation,snli::2646116932.jpg#1r1n,snli,1,13,65,22,100,65,22,43,1
validation,snli::2686803722.jpg#1r1e,snli,0,66,34,0,100,66,34,32,0
validation,snli::2741802133.jpg#0r1e,snli,0,77,12,11,100,77,12,65,0
validation,snli::2744705574.jpg#2r1n,snli,1,0,100,0,100,100,0,100,1
validation,snli::2780390703.jpg#3r1e,snli,2,46,5,49,100,49,46,3,2
validation,snli::2782247529.jpg#0r1n,snli,1,42,57,1,100,57,42,15,1
validation,snli::2789232177.jpg#0r1n,snli,1,3,94,3,100,94,3,91,1
validation,snli::2807228428.jpg#4r1n,snli,1,3,96,1,100,96,3,93,1
validation,snli::281658184.jpg#2r1e,snli,0,94,6,0,100,94,6,88,0
validation,snli::2835793460.jpg#0r1e,snli,0,89,2,9,100,89,9,80,0
validation,snli::2843695880.jpg#2r1c,snli,2,2,46,52,100,52,46,6,2
validation,snli::2871962580.jpg#1r1n,snli,0,75,24,1,100,75,24,51,0
validation,snli::28804571.jpg#1r1c,snli,2,1,13,86,100,86,13,73,2
validation,snli::2892992529.jpg#0r1n,snli,1,18,81,1,100,81,18,63,1
validation,snli::2915400809.jpg#0r1n,snli,1,10,90,0,100,90,10,80,1
validation,snli::2966138584.jpg#0r1n,snli,0,78,15,7,100,78,15,63,0
validation,snli::3005512395.jpg#0r1e,snli,0,79,19,2,100,79,19,60,0
validation,snli::3018255724.jpg#4r1n,snli,1,35,62,3,100,62,35,27,1
validation,snli::3018973947.jpg#0r1c,snli,2,0,5,95,100,95,5,90,2
validation,snli::3031792444.jpg#4r1e,snli,0,88,11,1,100,88,11,77,0
validation,snli::3042381160.jpg#1r1e,snli,1,10,90,0,100,90,10,80,1
validation,snli::3083913737.jpg#2r1c,snli,1,3,51,46,100,51,46,5,1
validation,snli::3086405249.jpg#0r1c,snli,2,1,30,69,100,69,30,39,2
validation,snli::3091754891.jpg#0r1n,snli,1,17,81,2,100,81,17,64,1
validation,snli::3182517887.jpg#1r1c,snli,2,2,28,70,100,70,28,42,2
validation,snli::3192266178.jpg#0r1c,snli,2,2,10,88,100,88,10,78,2
validation,snli::319938879.jpg#0r1n,snli,1,7,88,5,100,88,7,81,1
validation,snli::3220650628.jpg#3r1c,snli,1,0,73,27,100,73,27,46,1
validation,snli::3226796100.jpg#1r1n,snli,0,61,39,0,100,61,39,22,0
validation,snli::3231675507.jpg#2r1c,snli,2,0,33,67,100,67,33,34,2
validation,snli::3260088697.jpg#4r1e,snli,0,68,23,9,100,68,23,45,0
validation,snli::3306464579.jpg#0r1c,snli,2,0,15,85,100,85,15,70,2
validation,snli::3323419265.jpg#0r1e,snli,0,90,7,3,100,90,7,83,0
