split,sample_id,subset,y,n_raters,support,top_votes,second_votes,top_margin,margin_rate,peak,entropy,Hnorm,unique_top,in_S_amb,in_S_easy
train,snli::356566832.jpg#3r1n,snli,1,100,3,83,15,68,0.68,0.83,0.5174620077403846,0.47101421773437824,1,0,1
train,snli::3568219100.jpg#0r1e,snli,0,100,2,99,1,98,0.98,0.99,0.056001534354847345,0.050974793321072506,1,0,1
train,snli::3574378184.jpg#0r1e,snli,2,100,3,76,14,62,0.62,0.76,0.7140863119249391,0.6499893723113671,1,0,0
train,snli::3574378184.jpg#0r1n,snli,2,100,2,75,25,50,0.5,0.75,0.5623351446188083,0.5118595071429147,1,0,0
train,snli::357725852.jpg#0r1c,snli,1,100,3,57,41,16,0.16,0.57,0.7642034723624327,0.6956079776687244,1,0,0
train,snli::3582066525.jpg#1r1c,snli,1,100,3,54,43,11,0.11,0.54,0.8008443824351081,0.72895997131618,1,1,0
train,snli::3584860179.jpg#1r1n,snli,0,100,1,100,0,100,1.0,1.0,-0.0,-0.0,1,0,1
train,snli::3587666993.jpg#2r1n,snli,0,100,2,86,14,72,0.72,0.86,0.40496348506393853,0.3686136494567082,1,0,1
train,snli::3599780784.jpg#1r1n,snli,1,100,3,79,19,60,0.6,0.79,0.5800000328863217,0.5279387813779857,1,0,0
train,snli::3601978895.jpg#1r1n,snli,1,100,3,80,13,67,0.67,0.8,0.6298917513451143,0.573352180603001,1,0,0
train,snli::36026845.jpg#2r1e,snli,0,100,2,54,46,8,0.08,0.54,0.6899437584583995,0.628013873115187,1,0,0
train,snli::3603870481.jpg#3r1c,snli,1,100,3,62,36,26,0.26,0.62,0.7424171058047362,0.6757771722222379,1,0,0
train,snli::3605440115.jpg#1r1n,snli,0,100,2,85,15,70,0.7,0.85,0.42270908780599087,0.384766393172661,1,0,1
train,snli::3612249030.jpg#1r1n,snli,1,100,3,65,34,31,0.31,0.65,0.6928558821864323,0.6306646023652333,1,0,0
train,snli::3612484827.jpg#2r1e,snli,0,100,3,63,26,37,0.37,0.63,0.8841217284680196,0.8047622783647128,1,0,0
train,snli::3622216490.jpg#2r1c,snli,1,100,3,49,37,12,0.12,0.49,0.9926705860893852,0.9035677065772113,1,1,0
train,snli::3627290893.jpg#0r1e,snli,0,100,3,88,7,81,0.81,0.88,0.4484281831916927,0.4081769226660841,1,0,1
train,snli::3631344685.jpg#0r1n,snli,2,100,3,56,36,20,0.2,0.56,0.8945510979978213,0.814255499619725,1,1,0
train,snli::3632197966.jpg#3r1e,snli,0,100,3,54,40,14,0.14,0.54,0.8680614510441254,0.7901435838629749,1,1,0
train,snli::3632197966.jpg#3r1n,snli,1,100,3,66,20,46,0.46,0.66,0.8713835753937162,0.7931675117617046,1,0,0
train,snli::3634032601.jpg#0r1c,snli,2,100,2,65,35,30,0.3,0.65,0.6474466390346325,0.589331327997029,1,0,0
train,snli::3634032601.jpg#2r1c,snli,1,100,3,60,39,21,0.21,0.6,0.7197744066642688,0.6551668992678747,1,0,0
train,snli::3637966641.jpg#3r1e,snli,0,100,3,57,37,20,0.2,0.57,0.8570857674903515,0.7801530861532868,1,1,0
train,snli::3637966641.jpg#3r1n,snli,1,100,3,91,7,84,0.84,0.91,0.35021138101268695,0.3187761366089048,1,0,1
train,snli::3638688673.jpg#1r1n,snli,1,100,3,88,11,77,0.77,0.88,0.4013453092394489,0.36532024389242485,1,0,1
train,snli::3640104986.jpg#4r1e,snli,0,100,3,71,28,43,0.43,0.71,0.6456502104397004,0.5876961482220876,1,0,0
train,snli::3643971203.jpg#4r1c,snli,2,100,2,60,40,20,0.2,0.6,0.6730116670092565,0.6126016192893442,1,0,0
train,snli::3644142276.jpg#1r1n,snli,1,100,3,83,16,67,0.67,0.83,0.49391828595855014,0.44958379862776376,1,0,1
train,snli::3652094744.jpg#0r2n,snli,1,100,3,83,14,69,0.69,0.83,0.5351060867107357,0.4870745505308934,1,0,1
train,snli::3652207174.jpg#2r1n,snli,1,100,3,53,46,7,0.07,0.53,0.7397404294204831,0.6733407563803051,1,0,0
train,snli::3662271861.jpg#3r1c,snli,2,100,3,64,33,31,0.31,0.64,0.7566791486939196,0.688759043111807,1,0,0
train,snli::3667788497.jpg#0r1e,snli,0,100,1,100,0,100,1.0,1.0,-0.0,-0.0,1,0,1
train,snli::3667788497.jpg#3r1e,snli,0,100,2,79,21,58,0.58,0.79,0.5139566706172256,0.4678235223823276,1,0,0
train,snli::3667788497.jpg#3r1n,snli,1,100,3,84,12,72,0.72,0.84,0.5296435025403523,0.4821022921402596,1,0,1
train,snli::3675685612.jpg#2r1e,snli,0,100,2,78,22,56,0.56,0.78,0.5269079614313803,0.47961229531682303,1,0,0
train,snli::3677239603.jpg#2r1c,snli,1,100,2,89,11,78,0.78,0.89,0.34651533691866615,0.3154118522911846,1,0,1
train,snli::3692593096.jpg#1r1c,snli,2,100,3,69,28,41,0.41,0.69,0.7176610663068821,0.6532432539753678,1,0,0
train,snli::3692593096.jpg#1r1n,snli,0,100,3,59,35,24,0.24,0.59,0.8475457044087388,0.7714693465119085,1,1,0
train,snli::3696246123.jpg#3r1e,snli,0,100,3,54,42,12,0.12,0.54,0.8258457867195729,0.751717230216656,1,1,0
train,snli::3704588601.jpg#1r1c,snli,1,100,3,62,34,28,0.28,0.62,0.791932514445844,0.7208480394898317,1,0,0
train,snli::3708177171.jpg#1r1e,snli,0,100,2,94,6,88,0.88,0.94,0.22696752250060448,0.20659474215035953,1,0,1
train,snli::3708839890.jpg#0r1n,snli,1,100,3,83,16,67,0.67,0.83,0.49391828595855014,0.44958379862776376,1,0,1
train,snli::3711354907.jpg#0r1c,snli,1,100,2,75,25,50,0.5,0.75,0.5623351446188083,0.5118595071429147,1,0,0
train,snli::3711354907.jpg#0r1n,snli,1,100,3,63,36,27,0.27,0.63,0.7049284905172262,0.6416535640356238,1,0,0
train,snli::3714870764.jpg#3r1n,snli,1,100,2,76,24,52,0.52,0.76,0.5510799280869728,0.5016145675514593,1,0,0
train,snli::3714944415.jpg#1r1c,snli,2,100,2,78,22,56,0.56,0.78,0.5269079614313803,0.47961229531682303,1,0,0
train,snli::3714944415.jpg#1r1n,snli,1,100,3,52,47,5,0.05,0.52,0.7409540795220216,0.6744454683101251,1,0,0
train,snli::3717886615.jpg#1r1c,snli,1,100,3,67,32,35,0.35,0.67,0.6789906421002316,0.6180439169521745,1,0,0
train,snli::3717886615.jpg#1r1n,snli,1,100,2,96,4,92,0.92,0.96,0.167944147734173,0.15286935115005693,1,0,1
train,snli::371910695.jpg#3r1n,snli,1,100,2,96,4,92,0.92,0.96,0.167944147734173,0.15286935115005693,1,0,1
train,snli::3722643122.jpg#1r1n,snli,1,100,3,88,11,77,0.77,0.88,0.4013453092394489,0.36532024389242485,1,0,1
train,snli::372570543.jpg#0r1e,snli,1,100,2,55,45,10,0.1,0.55,0.6881388137135884,0.626370941606566,1,0,0
train,snli::3726076549.jpg#1r1c,snli,2,100,3,63,35,28,0.28,0.63,0.7367605432289321,0.6706283470778718,1,0,0
train,snli::3730260112.jpg#4r1e,snli,1,100,3,73,26,47,0.47,0.73,0.6260296940641805,0.5698367845704152,1,0,0
train,snli::3731739486.jpg#0r1c,snli,2,100,3,70,28,42,0.42,0.7,0.6843433100932841,0.6229161253265608,1,0,0
train,snli::3732563003.jpg#0r1c,snli,1,100,3,76,23,53,0.53,0.76,0.5926491777067754,0.5394525291768463,1,0,0
train,snli::3732914946.jpg#1r1e,snli,1,100,2,85,15,70,0.7,0.85,0.42270908780599087,0.384766393172661,1,0,1
train,snli::3735771637.jpg#0r1n,snli,1,100,3,76,22,54,0.54,0.76,0.6199205640204514,0.5642760147640484,1,0,0
train,snli::3750418259.jpg#4r1e,snli,0,100,2,97,3,94,0.94,0.97,0.13474216817976675,0.12264760695797414,1,0,1
train,snli::3753827435.jpg#3r1n,snli,0,100,3,49,49,0,0.0,0.49,0.7773233502284783,0.7075502051509523,0,0,0
train,snli::3756739471.jpg#2r1n,snli,2,100,3,72,25,47,0.47,0.72,0.6882932554194381,0.6265115205054576,1,0,0
train,snli::3769486949.jpg#2r1c,snli,1,100,3,70,29,41,0.41,0.7,0.6547077258574626,0.5959406540511122,1,0,0
train,snli::3781326288.jpg#3r1c,snli,1,100,3,78,20,58,0.58,0.78,0.5939279028482127,0.5406164749606566,1,0,0
train,snli::3782716564.jpg#2r1n,snli,1,100,3,70,28,42,0.42,0.7,0.6843433100932841,0.6229161253265608,1,0,0
train,snli::3789378919.jpg#4r1e,snli,1,100,3,50,48,2,0.02,0.5,0.7771192544270318,0.7073644291464858,1,1,0
train,snli::3789378919.jpg#4r1n,snli,1,100,2,97,3,94,0.94,0.97,0.13474216817976675,0.12264760695797414,1,0,1
train,snli::37908123.jpg#1r1n,snli,1,100,2,81,19,62,0.62,0.81,0.4862229646617922,0.4425792153219578,1,0,1
train,snli::3791591952.jpg#3r1c,snli,2,100,2,84,16,68,0.68,0.84,0.439669879401343,0.40020477099739327,1,0,1
train,snli::3791591952.jpg#3r1n,snli,1,100,2,94,6,88,0.88,0.94,0.22696752250060448,0.20659474215035953,1,0,1
train,snli::3794595430.jpg#3r1n,snli,1,100,3,79,20,59,0.59,0.79,0.5541599278283462,0.5044181041340579,1,0,0
train,snli::3796854356.jpg#3r1e,snli,0,100,3,93,6,87,0.87,0.93,0.28234708920188,0.2570033961154579,1,0,1
train,snli::381275595.jpg#1r1n,snli,2,100,2,72,28,44,0.44,0.72,0.5929533174474745,0.5397293690992068,1,0,0
train,snli::382153903.jpg#0r1c,snli,2,100,3,54,43,11,0.11,0.54,0.8008443824351081,0.72895997131618,1,1,0
train,snli::3822535114.jpg#2r1e,snli,0,100,3,62,36,26,0.26,0.62,0.7424171058047361,0.6757771722222379,1,0,0
train,snli::3826417429.jpg#1r1c,snli,2,100,3,59,40,19,0.19,0.59,0.7238713124381424,0.6588960636110485,1,0,0
train,snli::3827183336.jpg#0r1n,snli,1,100,3,78,21,57,0.57,0.78,0.567587589248291,0.5166404882803554,1,0,0
train,snli::3827232520.jpg#2r1n,snli,1,100,2,81,19,62,0.62,0.81,0.4862229646617922,0.4425792153219578,1,0,1
train,snli::3842412009.jpg#0r1e,snli,0,100,3,97,2,95,0.95,0.97,0.15383759322861115,0.140029011886545,1,0,1
train,snli::3842412009.jpg#0r1n,snli,1,100,3,81,16,65,0.65,0.81,0.5690938064850076,0.5180115062930364,1,0,0
train,snli::3846674484.jpg#3r1n,snli,1,100,3,74,22,52,0.52,0.74,0.6846809028333807,0.6232234154812212,1,0,0
train,snli::384668736.jpg#3r1n,snli,1,100,3,71,22,49,0.49,0.71,0.762424423116056,0.6939886172585714,1,0,0
train,snli::3854366835.jpg#0r1e,snli,1,100,3,80,18,62,0.62,0.8,0.5654190182164776,0.5146665698614722,1,0,0
train,snli::3859014834.jpg#0r1n,snli,1,100,3,58,23,35,0.35,0.58,0.96950616416584,0.8824825410802658,1,1,0
train,snli::3859014834.jpg#1r1n,snli,2,100,3,42,42,0,0.0,0.42,1.021913511071697,0.9301857639974175,0,0,0
train,snli::3859513880.jpg#2r1c,snli,2,100,3,85,14,71,0.71,0.85,0.4594485918251862,0.41820813089774694,1,0,1
train,snli::3863631198.jpg#0r1e,snli,0,100,2,83,17,66,0.66,0.83,0.4558862130273584,0.4149655139758603,1,0,1
train,snli::3912076502.jpg#0r1n,snli,1,100,2,75,25,50,0.5,0.75,0.5623351446188083,0.5118595071429147,1,0,0
train,snli::3912500237.jpg#0r1c,snli,1,100,2,63,37,26,0.26,0.63,0.6589556806830628,0.5998073091663122,1,0,0
train,snli::3913959754.jpg#1r1n,snli,1,100,3,94,5,89,0.89,0.94,0.2540011950325827,0.23120185132875057,1,0,1
train,snli::3925836925.jpg#0r1e,snli,1,100,3,69,29,40,0.4,0.69,0.693257963508706,0.6310305925570608,1,0,0
train,snli::3925836925.jpg#0r1n,snli,0,100,3,96,3,93,0.93,0.96,0.19043755351892533,0.17334373143577353,1,0,1
train,snli::3930850693.jpg#0r1n,snli,1,100,3,82,13,69,0.69,0.82,0.5777450911396991,0.5258862449464513,1,0,0
train,snli::3952790386.jpg#0r1e,snli,2,100,3,78,17,61,0.61,0.78,0.644819137058948,0.5869396726307214,1,0,0
train,snli::3958553026.jpg#1r1c,snli,2,100,3,58,41,17,0.17,0.58,0.727548692522402,0.6622433592149578,1,0,0
train,snli::3966071063.jpg#4r1c,snli,1,100,2,59,41,18,0.18,0.59,0.6768585467349507,0.6161032001157866,1,0,0
train,snli::3970646119.jpg#0r1n,snli,1,100,3,78,18,60,0.6,0.78,0.6312186103041044,0.574559939675675,1,0,0
train,snli::3971423752.jpg#1r1n,snli,1,100,2,88,12,76,0.76,0.88,0.3669249912727096,0.3339895202861302,1,0,1
train,snli::3974156067.jpg#1r1c,snli,1,100,3,51,44,7,0.07,0.51,0.8544237787529453,0.7777300395836608,1,1,0
train,snli::3974156067.jpg#1r1n,snli,0,100,2,99,1,98,0.98,0.99,0.056001534354847345,0.050974793321072506,1,0,1
train,snli::3975881094.jpg#0r1n,snli,0,100,3,81,16,65,0.65,0.81,0.5690938064850076,0.5180115062930364,1,0,0
train,snli::3980085662.jpg#0r1e,snli,0,100,2,98,2,96,0.96,0.98,0.098039113279732,0.08923904665092415,1,0,1
train,snli::3982486061.jpg#0r1e,snli,0,100,3,63,27,36,0.36,0.63,0.8748608452408523,0.7963326591781346,1,0,0
train,snli::3982486061.jpg#0r1n,snli,1,100,3,82,17,65,0.65,0.82,0.5100141347418471,0.4642348715761745,1,0,1
train,snli::3994222806.jpg#3r1e,snli,0,100,2,59,41,18,0.18,0.59,0.6768585467349507,0.6161032001157866,1,0,0
train,snli::4015350856.jpg#0r1e,snli,0,100,3,92,5,87,0.87,0.92,0.33169443082122596,0.3019212821871417,1,0,1
train,snli::4015350856.jpg#0r1n,snli,1,100,2,88,12,76,0.76,0.88,0.3669249912727096,0.3339895202861302,1,0,1
train,snli::4019072184.jpg#3r1c,snli,2,100,2,89,11,78,0.78,0.89,0.34651533691866615,0.3154118522911846,1,0,1
train,snli::4019072184.jpg#4r1e,snli,0,100,3,70,22,48,0.48,0.7,0.7848388534803238,0.7143911110186236,1,0,0
train,snli::4030022254.jpg#0r1e,snli,0,100,2,77,23,54,0.54,0.77,0.5392763414970504,0.4908704800224254,1,0,0
train,snli::4031278022.jpg#0r1e,snli,1,100,3,70,22,48,0.48,0.7,0.7848388534803238,0.7143911110186236,1,0,0
train,snli::4031278022.jpg#0r1n,snli,1,100,3,78,17,61,0.61,0.78,0.644819137058948,0.5869396726307214,1,0,0
train,snli::4033789272.jpg#0r1e,snli,0,100,2,99,1,98,0.98,0.99,0.056001534354847345,0.050974793321072506,1,0,1
train,snli::4044612196.jpg#2r1e,snli,1,100,3,74,25,49,0.49,0.74,0.6154430607999556,0.5602004156954052,1,0,0
train,snli::4046112444.jpg#2r1e,snli,0,100,3,90,9,81,0.81,0.9,0.35759127073059305,0.32549360171832303,1,0,1
train,snli::4048692596.jpg#2r1n,snli,0,100,3,45,29,16,0.16,0.45,1.0685511750097847,0.9726371951521047,1,1,0
train,snli::405694615.jpg#3r1c,snli,2,100,2,53,47,6,0.06,0.53,0.6913460990017393,0.629290338486824,1,0,0
train,snli::405694615.jpg#3r1n,snli,1,100,3,96,3,93,0.93,0.96,0.19043755351892533,0.17334373143577353,1,0,1
train,snli::406035237.jpg#3r1c,snli,2,100,2,52,48,4,0.04,0.52,0.6923469670899615,0.6302013678814029,1,0,0
train,snli::4074619959.jpg#3r1c,snli,1,100,2,64,36,28,0.28,0.64,0.6534181947937018,0.5947668722929232,1,0,0
train,snli::4086671949.jpg#0r1n,snli,1,100,3,73,26,47,0.47,0.73,0.6260296940641805,0.5698367845704152,1,0,0
train,snli::4091988669.jpg#0r1n,snli,1,100,3,68,27,41,0.41,0.68,0.7655570970254649,0.6968400999351458,1,0,0
train,snli::4092391564.jpg#4r1e,snli,1,100,3,85,8,77,0.77,0.85,0.5263475842030636,0.4791022179819007,1,0,1
train,snli::4095018474.jpg#1r1e,snli,1,100,3,54,45,9,0.09,0.54,0.7381206804467393,0.6718663973271148,1,0,0
train,snli::409930622.jpg#0r1c,snli,2,100,3,88,7,81,0.81,0.88,0.44842818319169275,0.40817692266608413,1,0,1
train,snli::4104001356.jpg#4r1n,snli,1,100,3,87,11,76,0.76,0.87,0.4421986991395839,0.4025066019202083,1,0,1
train,snli::4108380768.jpg#0r1e,snli,0,100,3,93,4,89,0.89,0.93,0.3014425142507244,0.27438480104402874,1,0,1
train,snli::4116163419.jpg#0r1n,snli,1,100,2,82,18,64,0.64,0.82,0.4713934868100942,0.4290808428709484,1,0,1
train,snli::4116163419.jpg#0r2n,snli,1,100,3,95,3,92,0.92,0.95,0.2321658266963354,0.21132644254125268,1,0,1
train,snli::4145746372.jpg#0r1e,snli,0,100,3,96,2,94,0.94,0.96,0.19567003495657082,0.17810654129291525,1,0,1
train,snli::4151663073.jpg#3r1c,snli,2,100,2,68,32,36,0.36,0.68,0.6268694575724263,0.5706011702567103,1,0,0
train,snli::415657941.jpg#3r1e,snli,0,100,3,66,33,33,0.33,0.66,0.686150560966712,0.6245611559639105,1,0,0
train,snli::416902908.jpg#0r1c,snli,1,100,3,69,29,40,0.4,0.69,0.6932579635087062,0.631030592557061,1,0,0
train,snli::416902908.jpg#0r1e,snli,1,100,3,69,30,39,0.39,0.69,0.6632774833173358,0.6037411834537667,1,0,0
train,snli::418207489.jpg#3r1e,snli,0,100,2,56,44,12,0.12,0.56,0.6859298002523728,0.6243602109020209,1,0,0
train,snli::418207489.jpg#3r1n,snli,0,100,2,99,1,98,0.98,0.99,0.056001534354847345,0.050974793321072506,1,0,1
train,snli::4194622325.jpg#2r1n,snli,2,100,3,69,30,39,0.39,0.69,0.6632774833173358,0.6037411834537667,1,0,0
train,snli::419965392.jpg#3r1n,snli,1,100,2,67,33,34,0.34,0.67,0.6341786357122057,0.5772542709139409,1,0,0
train,snli::421730441.jpg#4r1n,snli,1,100,3,81,18,63,0.63,0.81,0.5253994542821062,0.4782391929359067,1,0,1
train,snli::4222240844.jpg#3r1n,snli,1,100,3,77,22,55,0.55,0.77,0.5804106714219254,0.5283125606810567,1,0,0
train,snli::4241997277.jpg#3r1c,snli,1,100,2,71,29,42,0.42,0.71,0.60215168259268,0.5481020818752099,1,0,0
train,snli::4249864955.jpg#4r1n,snli,1,100,2,91,9,82,0.82,0.91,0.30253782309749805,0.27538179412163355,1,0,1
train,snli::4259457716.jpg#2r1n,snli,1,100,2,62,38,24,0.24,0.62,0.6640641265641081,0.60445721699434,1,0,0
train,snli::4265806100.jpg#0r1e,snli,0,100,3,93,6,87,0.87,0.93,0.28234708920188,0.2570033961154579,1,0,1
train,snli::4265806100.jpg#0r1n,snli,1,100,2,77,23,54,0.54,0.77,0.5392763414970504,0.4908704800224254,1,0,0
train,snli::4270956712.jpg#0r1c,snli,2,100,3,65,34,31,0.31,0.65,0.6928558821864323,0.6306646023652333,1,0,0
train,snli::4271560578.jpg#1r1c,snli,2,100,2,86,14,72,0.72,0.86,0.40496348506393853,0.3686136494567082,1,0,1
train,snli::4271560578.jpg#1r1n,snli,0,100,3,47,45,2,0.02,0.47,0.9162473694533331,0.8340042969700759,1,1,0
train,snli::4272403632.jpg#2r1n,snli,1,100,3,91,8,83,0.83,0.91,0.3339327117233709,0.30395865326448374,1,0,1
train,snli::4289135695.jpg#3r1e,snli,0,100,2,99,1,98,0.98,0.99,0.056001534354847345,0.050974793321072506,1,0,1
train,snli::428973409.jpg#4r1e,snli,1,100,2,64,36,28,0.28,0.64,0.6534181947937018,0.5947668722929232,1,0,0
train,snli::4290265214.jpg#1r1e,snli,1,100,3,62,34,28,0.28,0.62,0.791932514445844,0.7208480394898317,1,0,0
train,snli::429500919.jpg#3r1e,snli,1,100,3,59,40,19,0.19,0.59,0.7238713124381424,0.6588960636110485,1,0,0
train,snli::4303243256.jpg#2r1c,snli,2,100,2,70,30,40,0.4,0.7,0.6108643020548935,0.556032649876389,1,0,0
train,snli::4309898620.jpg#1r1e,snli,0,100,3,89,6,83,0.83,0.89,0.42230635315109855,0.384399808291856,1,0,1
train,snli::431018958.jpg#1r1n,snli,1,100,3,76,23,53,0.53,0.76,0.5926491777067754,0.5394525291768463,1,0,0
train,snli::43194646.jpg#1r1e,snli,0,100,3,60,28,32,0.32,0.6,0.9173573878312139,0.8350146792398998,1,1,0
train,snli::4328463789.jpg#1r1c,snli,2,100,3,86,13,73,0.73,0.86,0.44098809474007494,0.40140466230784827,1,0,1
train,snli::4328463789.jpg#1r1e,snli,1,100,3,83,15,68,0.68,0.83,0.5174620077403846,0.47101421773437824,1,0,1
train,snli::4333374998.jpg#4r1n,snli,1,100,3,61,38,23,0.23,0.61,0.7152543881463449,0.6510526011077807,1,0,0
train,snli::4337180031.jpg#0r1n,snli,1,100,2,86,14,72,0.72,0.86,0.40496348506393853,0.3686136494567082,1,0,1
train,snli::4343682191.jpg#1r1c,snli,2,100,3,63,36,27,0.27,0.63,0.7049284905172262,0.6416535640356238,1,0,0
train,snli::434469662.jpg#2r1n,snli,1,100,3,48,42,6,0.06,0.48,0.9469139517738845,0.8619182231448229,1,1,0
train,snli::4345676156.jpg#4r1c,snli,2,100,3,59,40,19,0.19,0.59,0.7238713124381424,0.6588960636110485,1,0,0
train,snli::4349185080.jpg#3r1c,snli,1,100,2,75,25,50,0.5,0.75,0.5623351446188083,0.5118595071429147,1,0,0
train,snli::4360012431.jpg#0r1n,snli,1,100,2,67,33,34,0.34,0.67,0.6341786357122057,0.5772542709139409,1,0,0
train,snli::4375286847.jpg#1r1n,snli,1,100,2,93,7,86,0.86,0.93,0.25363894692169137,0.23087211888844578,1,0,1
train,snli::438106.jpg#2r1c,snli,1,100,3,61,34,27,0.27,0.61,0.8181026548511716,0.7446691278530929,1,0,0
train,snli::4381932580.jpg#3r1c,snli,1,100,3,93,5,88,0.88,0.93,0.29551781812265937,0.26899191022241986,1,0,1
train,snli::4387245953.jpg#0r1e,snli,0,100,3,75,22,53,0.53,0.75,0.6540663924369857,0.5953568872144474,1,0,0
train,snli::4387245953.jpg#0r1n,snli,1,100,3,70,27,43,0.43,0.7,0.7083891940723279,0.6448036321632044,1,0,0
train,snli::4389772053.jpg#0r1e,snli,0,100,3,92,4,88,0.88,0.92,0.33422114621338295,0.3042211976516048,1,0,1
train,snli::4393476043.jpg#0r1n,snli,1,100,3,79,18,61,0.61,0.79,0.6000810974577914,0.5462173540633638,1,0,0
train,snli::44201115.jpg#1r1n,snli,2,100,2,76,24,52,0.52,0.76,0.5510799280869728,0.5016145675514593,1,0,0
train,snli::442138526.jpg#1r1c,snli,2,100,2,89,11,78,0.78,0.89,0.34651533691866615,0.3154118522911846,1,0,1
train,snli::4429760815.jpg#3r1c,snli,2,100,3,95,3,92,0.92,0.95,0.2321658266963354,0.21132644254125268,1,0,1
train,snli::4429760815.jpg#3r1e,snli,0,100,2,80,20,60,0.6,0.8,0.5004024235381879,0.4554859150035952,1,0,1
train,snli::4433821033.jpg#2r1n,snli,1,100,2,92,8,84,0.84,0.92,0.2787693717685874,0.2537468173658883,1,0,1
train,snli::4444724598.jpg#4r1e,snli,0,100,3,52,31,21,0.21,0.52,1.004341150445797,0.9141907120512904,1,1,0
train,snli::4450400692.jpg#1r1e,snli,0,100,3,66,27,39,0.39,0.66,0.8139083919956098,0.7408513452751766,1,0,0
train,snli::4450400692.jpg#1r1n,snli,0,100,2,71,29,42,0.42,0.71,0.60215168259268,0.5481020818752099,1,0,0
train,snli::4450722137.jpg#4r1c,snli,1,100,2,58,42,16,0.16,0.58,0.6802920001921535,0.6192284641353301,1,0,0
train,snli::4454997580.jpg#3r1n,snli,1,100,3,83,16,67,0.67,0.83,0.49391828595855014,0.44958379862776376,1,0,1
train,snli::445558349.jpg#0r1e,snli,0,100,3,91,7,84,0.84,0.91,0.350211381012687,0.31877613660890486,1,0,1
train,snli::4456432456.jpg#0r1c,snli,1,100,3,81,17,64,0.64,0.81,0.5501571586026602,0.5007746265697037,1,0,1
train,snli::4464415997.jpg#1r1c,snli,2,100,2,52,48,4,0.04,0.52,0.6923469670899615,0.6302013678814029,1,0,0
train,snli::4470113445.jpg#0r1n,snli,1,100,2,83,17,66,0.66,0.83,0.4558862130273584,0.4149655139758603,1,0,1
train,snli::4481066026.jpg#0r1c,snli,2,100,2,63,37,26,0.26,0.63,0.6589556806830628,0.5998073091663122,1,0,0
train,snli::4484601315.jpg#0r1n,snli,1,100,3,89,9,80,0.8,0.89,0.39867066135502827,0.3628856744706107,1,0,1
train,snli::448658518.jpg#0r1c,snli,1,100,3,58,41,17,0.17,0.58,0.727548692522402,0.6622433592149578,1,0,0
train,snli::4488874349.jpg#0r1n,snli,0,100,2,61,39,22,0.22,0.61,0.6687480868518094,0.6087207413841681,1,0,0
train,snli::44953144.jpg#0r1e,snli,2,100,3,60,29,31,0.31,0.6,0.9082791779509327,0.8267513364993165,1,1,0
train,snli::4500612934.jpg#1r1n,snli,1,100,3,83,16,67,0.67,0.83,0.49391828595855014,0.44958379862776376,1,0,1
train,snli::4502489690.jpg#4r1e,snli,0,100,3,72,27,45,0.45,0.72,0.6360946264753627,0.5789982808644212,1,0,0
train,snli::4502489690.jpg#4r1n,snli,1,100,3,60,39,21,0.21,0.6,0.7197744066642688,0.6551668992678747,1,0,0
train,snli::450596617.jpg#3r1n,snli,0,100,3,52,47,5,0.05,0.52,0.7409540795220216,0.6744454683101251,1,0,0
train,snli::4513402918.jpg#0r1e,snli,0,100,1,100,0,100,1.0,1.0,-0.0,-0.0,1,0,1
train,snli::4513402918.jpg#4r1c,snli,2,100,2,99,1,98,0.98,0.99,0.056001534354847345,0.050974793321072506,1,0,1
train,snli::4514304589.jpg#1r1n,snli,1,100,3,60,37,23,0.23,0.6,0.7795654523164246,0.7095910544215029,1,1,0
train,snli::4519902281.jpg#1r1c,snli,1,100,2,77,23,54,0.54,0.77,0.5392763414970504,0.4908704800224254,1,0,0
train,snli::4519902281.jpg#1r1n,snli,1,100,3,88,9,79,0.79,0.88,0.43440520862696663,0.39541266114328005,1,0,1
train,snli::4520819002.jpg#3r1e,snli,1,100,2,67,33,34,0.34,0.67,0.6341786357122057,0.5772542709139409,1,0,0
train,snli::4527739022.jpg#0r1c,snli,1,100,2,63,37,26,0.26,0.63,0.6589556806830628,0.5998073091663122,1,0,0
train,snli::4530729176.jpg#3r1e,snli,0,100,2,87,13,74,0.74,0.87,0.3863867062886037,0.3517043367110296,1,0,1
train,snli::45310675.jpg#1r1n,snli,1,100,3,56,41,15,0.15,0.56,0.7954503231675982,0.7240500869801424,1,1,0
